CustomerID;Gender;Senior_Citizen;Partner;Dependents;Tenure_Months;Phone_Service;Multiple_Lines;Internet_Service;Online_Security;Online_Backup;Device_Protection;Tech_Support;Streaming_TV;Streaming_Movies;Contract;Paperless_Billing;Payment_Method;Monthly_Charges;Total_Charges;Churn_Label;Churn_Value;Churn_Reason
862;;No;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);77,95;305,55;Yes;1;Price too high
2983;Female;No;Yes;Yes;67;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);19,25;1372,9;No;0;
6965;Male;No;No;No;10;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);56,75;503,25;No;0;
467;Female;No;No;No;38;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;Yes;Credit card (automatic);84,25;3264,5;Yes;1;Attitude of support person
98;Male;No;No;No;1;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;50,65;50,65;Yes;1;Don't know
1060;Male;No;No;No;14;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,55;1415,55;Yes;1;Service dissatisfaction
5997;Male;No;No;Yes;15;Yes;No;DSL;No;No;Yes;Yes;No;No;One year;No;Credit card (automatic);55,2;864,55;No;0;
5704;Male;No;No;No;72;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);75,1;5336,35;No;0;
1553;Female;Yes;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;86;86;Yes;1;Competitor made better offer
2893;Male;No;Yes;No;29;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;85,8;2440,25;No;0;
50;Male;No;No;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;79,9;79,9;Yes;1;Lack of self-service on Website
870;Male;;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;46,3;46,3;Yes;1;Extra data charges
6218;Male;No;Yes;No;7;No;No phone service;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check;34,2;256,6;No;0;
1136;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89,1;89,1;Yes;1;Moved
5830;Female;No;Yes;Yes;66;Yes;No;DSL;Yes;No;No;No;Yes;No;Two year;Yes;Electronic check;59,75;3996,8;No;0;
6072;Male;No;No;Yes;2;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;55,3;108,65;No;0;
6578;Female;No;No;No;72;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Two year;No;Bank transfer (automatic);59,75;4265;No;0;
6706;Male;No;Yes;No;70;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Bank transfer (automatic);72,95;5265,55;No;0;
3988;Male;No;No;No;4;Yes;No;DSL;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Bank transfer (automatic);63,75;226,2;No;0;
320;;No;Yes;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,85;45,85;Yes;1;Don't know
2519;;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);98,2;7015,9;No;0;
1764;Female;;Yes;No;7;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;86,5;582,5;Yes;1;Competitor offered higher download speeds
5238;Female;No;Yes;No;20;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);69,8;1540,35;No;0;
5116;Female;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);103,95;7556,9;No;0;
5650;Female;Yes;Yes;No;47;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;99,7;4747,2;No;0;
2374;Male;Yes;No;No;65;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;110,35;7246,15;No;0;
6592;Male;No;Yes;No;31;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;79,3;2484;No;0;
1856;Female;No;Yes;No;41;Yes;No;DSL;No;Yes;No;Yes;No;Yes;One year;Yes;Bank transfer (automatic);66,5;2728,6;Yes;1;Moved
4032;Male;No;Yes;Yes;68;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;Yes;Two year;No;Bank transfer (automatic);95,1;6683,4;No;0;
2491;Male;No;Yes;Yes;34;No;No phone service;DSL;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Electronic check;44,85;1442,6;No;0;
5128;Female;No;Yes;;57;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);49,9;2782,4;No;0;
3146;Female;No;No;No;45;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);81,65;3618,7;No;0;
3013;Male;Yes;Yes;No;6;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;80,8;457,1;No;0;
2702;Female;No;Yes;No;23;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;One year;Yes;Mailed check;66,25;1533,8;No;0;
1237;Male;No;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;74,35;74,35;Yes;1;Deceased
6953;Male;;No;Yes;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,55;819,95;No;0;
1531;Female;No;No;No;13;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;35,1;446,1;Yes;1;Attitude of service provider
5127;Female;No;Yes;No;16;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);94,65;1461,15;No;0;
6271;Male;No;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,8;304,6;No;0;
3413;Male;Yes;Yes;No;11;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,2;834,7;No;0;
1023;;No;Yes;No;21;No;No phone service;DSL;Yes;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;55,95;1157,05;Yes;1;Attitude of service provider
1712;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,2;69,2;Yes;1;Lack of self-service on Website
1843;Female;Yes;No;No;13;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;82;1127,2;Yes;1;Attitude of support person
3194;Male;No;Yes;Yes;42;Yes;Yes;DSL;Yes;Yes;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);69,4;3058,3;No;0;
2370;Female;;Yes;No;70;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);57,8;4039,3;No;0;
3332;Female;No;No;No;57;Yes;No;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Mailed check;69,75;3894,4;No;0;
3457;Female;No;Yes;No;57;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;84,5;4845,4;No;0;
3254;;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);114,1;8086,4;No;0;
705;Male;Yes;Yes;No;8;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);80,45;583,45;Yes;1;Don't know
5396;Female;No;No;Yes;2;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;51,55;106,2;No;0;
3558;Male;No;Yes;Yes;69;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Two year;Yes;Credit card (automatic);79,2;5420,65;No;0;
2901;Male;No;No;No;8;Yes;No;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;66,25;546,45;No;0;
2559;Female;No;Yes;No;63;Yes;Yes;DSL;Yes;Yes;No;No;Yes;Yes;One year;Yes;Credit card (automatic);79,7;4786,15;No;0;
4257;Male;No;Yes;Yes;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,55;1245,6;No;0;
1616;Male;No;Yes;No;13;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);102,25;1359;Yes;1;Competitor had better devices
541;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,2;20,2;Yes;1;Product dissatisfaction
5492;Female;No;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Two year;Yes;Bank transfer (automatic);95,9;6954,15;No;0;
1719;Female;No;Yes;No;42;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,2;4186,3;Yes;1;Competitor had better devices
412;Male;Yes;No;No;10;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95,35;898,35;Yes;1;Attitude of support person
1762;Female;No;Yes;No;10;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);102,1;1068,85;Yes;1;Competitor offered higher download speeds
1142;Male;Yes;Yes;No;1;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;80,3;80,3;Yes;1;Competitor had better devices
6350;Female;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Bank transfer (automatic);94,25;6849,75;No;0;
4202;Male;No;No;No;19;Yes;Yes;DSL;No;No;No;No;Yes;Yes;Month-to-month;No;Mailed check;69,6;1394,55;No;0;
416;Female;No;No;No;7;Yes;No;DSL;No;No;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;59,5;415,95;Yes;1;Moved
3724;Female;Yes;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24,3;1778,7;No;0;
5779;Female;Yes;Yes;No;50;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);108,75;5431,9;No;0;
6559;Male;No;Yes;Yes;44;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);92,95;4122,9;No;0;
5664;Male;No;No;Yes;11;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;86,2;893,2;No;0;
1837;Female;No;Yes;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);75,15;216,75;Yes;1;Attitude of support person
3472;;No;Yes;No;53;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,9;1110,05;No;0;
4182;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;74,3;74,3;No;0;
460;Male;No;No;No;14;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;89,95;1178,4;Yes;1;Attitude of support person
6698;Female;No;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,5;162,15;No;0;
5673;Male;No;No;No;17;Yes;No;DSL;Yes;Yes;No;No;No;No;One year;No;Mailed check;56,1;946,95;No;0;
6255;Female;No;No;No;1;No;No phone service;DSL;No;No;Yes;Yes;No;No;Month-to-month;No;Mailed check;35,9;35,9;No;0;
7014;Female;No;Yes;No;64;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);105,4;6794,75;No;0;
3341;Male;No;No;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,6;422,5;No;0;
737;Male;No;No;No;3;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Mailed check;88,35;262,05;Yes;1;Competitor offered more data
4339;Male;No;No;No;40;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;Yes;One year;No;Credit card (automatic);62,05;2511,55;No;0;
2643;Female;No;Yes;Yes;14;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70,2;1046,5;No;0;
6438;Female;No;No;Yes;25;Yes;No;DSL;No;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);54,75;1266,35;No;0;
4946;Male;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);115,15;8349,45;No;0;
3959;Male;No;No;No;60;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Electronic check;61,4;3638,25;No;0;
3295;Male;No;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;20,5;76,95;No;0;
4322;Male;Yes;Yes;No;66;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);107,35;7051,95;No;0;
2965;;No;No;No;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;51,25;51,25;No;0;
55;;No;Yes;No;1;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Mailed check;55,2;55,2;Yes;1;Poor expertise of online support
5410;Male;No;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,35;46,35;No;0;
1899;Female;No;No;No;63;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Credit card (automatic);79,85;4861,45;No;0;
4103;;No;No;Yes;33;No;No phone service;DSL;Yes;No;No;Yes;No;No;One year;No;Credit card (automatic);34,05;1113,95;No;0;
5926;;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,2;20,2;No;0;
1367;Female;No;Yes;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);20,15;156,25;Yes;1;Price too high
714;Female;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;85,7;169,8;Yes;1;Attitude of service provider
5112;Male;No;Yes;Yes;22;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check;57,95;1271,8;No;0;
6653;Male;No;No;No;52;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;103,05;5364,8;No;0;
5203;;No;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);87,55;6463,15;No;0;
466;Female;No;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,35;77,5;Yes;1;Attitude of support person
366;Female;No;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);49,95;49,95;Yes;1;Competitor had better devices
5584;Male;No;No;No;20;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;78,8;1641,3;No;0;
6234;Female;No;Yes;Yes;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,75;1311,6;No;0;
6980;Male;No;No;No;49;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);19,9;1022,6;No;0;
5419;Male;No;Yes;Yes;52;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;24,55;1331,05;No;0;
2489;Female;No;No;No;62;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);25,8;1563,95;No;0;
5940;;No;Yes;Yes;45;Yes;No;DSL;Yes;No;No;Yes;No;No;Two year;No;Bank transfer (automatic);54,65;2553,7;No;0;
3997;;No;Yes;No;22;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);87;1850,65;No;0;
1555;Male;No;No;No;3;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;29,6;79,45;Yes;1;Competitor had better devices
5970;Female;No;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,15;84,5;No;0;
1675;Male;No;No;Yes;1;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;49,9;49,9;Yes;1;Extra data charges
2657;Male;No;Yes;No;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,65;973,1;No;0;
6651;Male;No;Yes;No;17;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;One year;No;Electronic check;54,6;934,8;No;0;
5823;Female;No;Yes;No;26;No;No phone service;DSL;Yes;No;Yes;No;No;No;One year;No;Credit card (automatic);35,4;978,6;No;0;
1973;Female;No;No;No;23;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);75;1778,5;No;0;
5801;Male;No;Yes;Yes;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;20,55;99,45;No;0;
1946;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,2;20,2;No;0;
3957;;No;No;No;1;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;50,15;50,15;No;0;
5352;Female;No;Yes;No;66;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Bank transfer (automatic);66,9;4370,25;No;0;
861;;No;No;No;31;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;103,45;3066,45;Yes;1;Poor expertise of phone support
4737;Female;No;Yes;No;68;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;118,6;7990,05;No;0;
123;Female;No;Yes;No;8;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;83,55;680,05;Yes;1;Product dissatisfaction
3650;Female;No;Yes;Yes;42;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;One year;Yes;Credit card (automatic);94,45;3923,8;No;0;
1792;Female;No;No;No;11;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Credit card (automatic);48,55;501;Yes;1;Competitor made better offer
550;Female;No;No;No;;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);59,75;2934,3;Yes;1;Don't know
1289;Female;;Yes;Yes;4;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;46;181,6;Yes;1;Product dissatisfaction
5439;Male;No;Yes;Yes;67;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24,65;1620,45;No;0;
4462;Male;No;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,75;78,3;No;0;
4276;Female;Yes;Yes;Yes;66;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);110,6;7210,85;No;0;
4791;Female;;Yes;No;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,05;1423,65;No;0;
4818;;;Yes;Yes;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);19,8;1414,65;No;0;
499;Female;Yes;No;No;5;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;78,95;378,4;Yes;1;Attitude of support person
4975;Male;No;No;No;21;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;43,55;1011,5;No;0;
5434;Female;No;No;No;12;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);45;524,35;No;0;
4912;;No;Yes;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,55;122,9;No;0;
2694;Female;No;No;No;38;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;24,25;914,4;No;0;
5504;Female;No;;Yes;39;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);99,95;3767,4;No;0;
5285;Female;Yes;No;No;8;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);74,05;600,15;No;0;
3342;;No;Yes;No;67;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Mailed check;67,85;4627,65;No;0;
594;Female;No;No;No;6;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);98,15;567,45;Yes;1;Attitude of support person
4300;Female;No;Yes;Yes;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,85;272,35;No;0;
501;Female;No;No;No;44;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);84,8;3862,55;Yes;1;Attitude of support person
1933;Female;No;Yes;No;49;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20,15;973,35;No;0;
1284;;No;No;No;5;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;90,8;455,5;Yes;1;Competitor offered more data
6166;Female;No;No;No;2;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;51,4;96,8;No;0;
3606;Male;No;No;No;3;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;80,35;253,8;No;0;
4774;Female;No;Yes;Yes;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,25;172,35;No;0;
2276;Male;No;Yes;Yes;34;Yes;No;Fiber optic;No;No;No;No;No;Yes;One year;Yes;Bank transfer (automatic);78,95;2647,2;No;0;
5957;Male;No;No;No;4;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Mailed check;42,4;146,4;No;0;
5071;Male;;Yes;No;38;Yes;Yes;DSL;No;No;Yes;Yes;No;Yes;One year;No;Credit card (automatic);69;2669,45;No;0;
385;Male;No;No;No;5;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;85,3;424,15;Yes;1;Competitor offered more data
